voting_id,congressman_id,vote_type,attendance_status,session_id,period,with_majority
46947,864,0,0,41173,2024,0
46947,809,0,0,41173,2024,0
46947,957,0,0,41173,2024,0
46947,922,0,0,41173,2024,0
46947,126,0,0,41173,2024,0
46947,925,0,0,41173,2024,0
46947,128,0,0,41173,2024,0
46947,913,0,0,41173,2024,0
46947,811,0,0,41173,2024,0
46947,890,0,0,41173,2024,0
46947,901,0,0,41173,2024,0
46947,931,0,0,41173,2024,0
46947,952,0,0,41173,2024,0
46947,924,0,0,41173,2024,0
46947,822,0,0,41173,2024,0
46947,135,0,0,41173,2024,0
46947,958,0,0,41173,2024,0
46947,875,0,0,41173,2024,0
46947,955,0,0,41173,2024,0
46947,887,0,0,41173,2024,0
46947,960,0,0,41173,2024,0
46947,154,0,0,41173,2024,0
46947,928,0,0,41173,2024,0
46947,155,0,0,41173,2024,0
46947,927,0,0,41173,2024,0
46947,943,1,0,41173,2024,1
46947,956,1,0,41173,2024,1
46947,18,1,0,41173,2024,1
46947,787,1,0,41173,2024,1
46947,962,1,0,41173,2024,1
46947,776,1,0,41173,2024,1
46947,961,1,0,41173,2024,1
46947,906,1,0,41173,2024,1
46947,777,1,0,41173,2024,1
46947,884,1,0,41173,2024,1
46947,54,1,0,41173,2024,1
46947,930,1,0,41173,2024,1
46947,65,1,0,41173,2024,1
46947,949,1,0,41173,2024,1
46947,86,1,0,41173,2024,1
46947,845,1,0,41173,2024,1
46947,806,1,0,41173,2024,1
46947,160,1,0,41173,2024,1
46947,946,1,0,41173,2024,1
46947,127,1,0,41173,2024,1
46947,966,1,0,41173,2024,1
46947,770,1,0,41173,2024,1
46947,874,1,0,41173,2024,1
46947,954,1,0,41173,2024,1
46947,947,1,0,41173,2024,1
46947,977,1,0,41173,2024,1
46947,888,2,1,41173,2024,2
46947,39,2,1,41173,2024,2
46947,963,2,1,41173,2024,2
46947,904,2,1,41173,2024,2
46947,881,2,1,41173,2024,2
46947,789,2,1,41173,2024,2
46947,93,2,1,41173,2024,2
46947,967,2,1,41173,2024,2
46947,857,2,1,41173,2024,2
46947,130,2,1,41173,2024,2
46947,829,2,1,41173,2024,2
46947,973,2,2,41173,2024,2
46947,41,2,2,41173,2024,2
46947,819,2,2,41173,2024,2
46947,788,2,2,41173,2024,2
46947,179,2,2,41173,2024,2
46947,781,2,2,41173,2024,2
46947,782,2,2,41173,2024,2
46947,790,2,2,41173,2024,2
46947,834,2,2,41173,2024,2
46947,785,2,2,41173,2024,2
46947,914,2,2,41173,2024,2
46942,929,0,0,41173,2024,0
46942,840,0,0,41173,2024,0
46942,943,0,0,41173,2024,0
46942,2,0,0,41173,2024,0
46942,956,0,0,41173,2024,0
46942,851,0,0,41173,2024,0
46942,948,0,0,41173,2024,0
46942,772,0,0,41173,2024,0
46942,907,0,0,41173,2024,0
46942,972,0,0,41173,2024,0
46942,11,0,0,41173,2024,0
46942,918,0,0,41173,2024,0
46942,969,0,0,41173,2024,0
46942,894,0,0,41173,2024,0
46942,891,0,0,41173,2024,0
46942,900,0,0,41173,2024,0
46942,908,0,0,41173,2024,0
46942,774,0,0,41173,2024,0
46942,905,0,0,41173,2024,0
46942,934,0,0,41173,2024,0
46942,831,0,0,41173,2024,0
46942,842,0,0,41173,2024,0
46942,939,0,0,41173,2024,0
46942,899,0,0,41173,2024,0
46942,965,0,0,41173,2024,0
46942,962,0,0,41173,2024,0
46942,776,0,0,41173,2024,0
46942,961,0,0,41173,2024,0
46942,885,0,0,41173,2024,0
46942,826,0,0,41173,2024,0
46942,889,0,0,41173,2024,0
46942,906,0,0,41173,2024,0
46942,950,0,0,41173,2024,0
46942,970,0,0,41173,2024,0
46942,777,0,0,41173,2024,0
46942,818,0,0,41173,2024,0
46942,963,0,0,41173,2024,0
46942,884,0,0,41173,2024,0
46942,926,0,0,41173,2024,0
46942,54,0,0,41173,2024,0
46942,930,0,0,41173,2024,0
46942,796,0,0,41173,2024,0
46942,61,0,0,41173,2024,0
46942,870,0,0,41173,2024,0
46942,65,0,0,41173,2024,0
46942,909,0,0,41173,2024,0
46942,935,0,0,41173,2024,0
46942,902,0,0,41173,2024,0
46942,78,0,0,41173,2024,0
46942,910,0,0,41173,2024,0
46942,892,0,0,41173,2024,0
46942,898,0,0,41173,2024,0
46942,881,0,0,41173,2024,0
46942,247,0,0,41173,2024,0
46942,976,0,0,41173,2024,0
46942,92,0,0,41173,2024,0
46942,801,0,0,41173,2024,0
46942,911,0,0,41173,2024,0
46942,895,0,0,41173,2024,0
46942,964,0,0,41173,2024,0
46942,99,0,0,41173,2024,0
46942,921,0,0,41173,2024,0
46942,845,0,0,41173,2024,0
46942,896,0,0,41173,2024,0
46942,893,0,0,41173,2024,0
46942,886,0,0,41173,2024,0
46942,959,0,0,41173,2024,0
46942,828,0,0,41173,2024,0
46942,897,0,0,41173,2024,0
46942,937,0,0,41173,2024,0
46942,912,0,0,41173,2024,0
46942,938,0,0,41173,2024,0
46942,923,0,0,41173,2024,0
46942,919,0,0,41173,2024,0
46942,932,0,0,41173,2024,0
46942,951,0,0,41173,2024,0
46942,945,0,0,41173,2024,0
46942,946,0,0,41173,2024,0
46942,957,0,0,41173,2024,0
46942,126,0,0,41173,2024,0
46942,925,0,0,41173,2024,0
46942,128,0,0,41173,2024,0
46942,127,0,0,41173,2024,0
46942,913,0,0,41173,2024,0
46942,811,0,0,41173,2024,0
46942,901,0,0,41173,2024,0
46942,931,0,0,41173,2024,0
46942,952,0,0,41173,2024,0
46942,966,0,0,41173,2024,0
46942,770,0,0,41173,2024,0
46942,874,0,0,41173,2024,0
46942,924,0,0,41173,2024,0
46942,822,0,0,41173,2024,0
46942,958,0,0,41173,2024,0
46942,955,0,0,41173,2024,0
46942,887,0,0,41173,2024,0
46942,960,0,0,41173,2024,0
46942,954,0,0,41173,2024,0
46942,947,0,0,41173,2024,0
46942,154,0,0,41173,2024,0
46942,928,0,0,41173,2024,0
46942,155,0,0,41173,2024,0
46942,977,0,0,41173,2024,0
46942,18,1,0,41173,2024,1
46942,940,1,0,41173,2024,1
46942,806,1,0,41173,2024,1
46942,160,1,0,41173,2024,1
46942,915,2,1,41173,2024,2
46942,791,2,1,41173,2024,2
46942,30,2,1,41173,2024,2
46942,787,2,1,41173,2024,2
46942,31,2,1,41173,2024,2
46942,883,2,1,41173,2024,2
46942,888,2,1,41173,2024,2
46942,39,2,1,41173,2024,2
46942,944,2,1,41173,2024,2
46942,933,2,1,41173,2024,2
46942,941,2,1,41173,2024,2
46942,920,2,1,41173,2024,2
46942,971,2,1,41173,2024,2
46942,904,2,1,41173,2024,2
46942,861,2,1,41173,2024,2
46942,949,2,1,41173,2024,2
46942,86,2,1,41173,2024,2
46942,780,2,1,41173,2024,2
46942,942,2,1,41173,2024,2
46942,789,2,1,41173,2024,2
46942,93,2,1,41173,2024,2
46942,967,2,1,41173,2024,2
46942,802,2,1,41173,2024,2
46942,95,2,1,41173,2024,2
46942,917,2,1,41173,2024,2
46942,793,2,1,41173,2024,2
46942,100,2,1,41173,2024,2
46942,903,2,1,41173,2024,2
46942,953,2,1,41173,2024,2
46942,117,2,1,41173,2024,2
46942,974,2,1,41173,2024,2
46942,122,2,1,41173,2024,2
46942,864,2,1,41173,2024,2
46942,809,2,1,41173,2024,2
46942,922,2,1,41173,2024,2
46942,857,2,1,41173,2024,2
46942,890,2,1,41173,2024,2
46942,130,2,1,41173,2024,2
46942,135,2,1,41173,2024,2
46942,875,2,1,41173,2024,2
46942,829,2,1,41173,2024,2
46942,927,2,1,41173,2024,2
46942,973,2,2,41173,2024,2
46942,41,2,2,41173,2024,2
46942,819,2,2,41173,2024,2
46942,788,2,2,41173,2024,2
46942,179,2,2,41173,2024,2
46942,781,2,2,41173,2024,2
46942,782,2,2,41173,2024,2
46942,790,2,2,41173,2024,2
46942,834,2,2,41173,2024,2
46942,785,2,2,41173,2024,2
46942,914,2,2,41173,2024,2
46951,840,0,0,41173,2024,1
46951,943,0,0,41173,2024,1
46951,2,0,0,41173,2024,1
46951,956,0,0,41173,2024,1
46951,851,0,0,41173,2024,1
46951,972,0,0,41173,2024,1
46951,918,0,0,41173,2024,1
46951,969,0,0,41173,2024,1
46951,905,0,0,41173,2024,1
46951,939,0,0,41173,2024,1
46951,899,0,0,41173,2024,1
46951,962,0,0,41173,2024,1
46951,776,0,0,41173,2024,1
46951,961,0,0,41173,2024,1
46951,888,0,0,41173,2024,1
46951,950,0,0,41173,2024,1
46951,777,0,0,41173,2024,1
46951,940,0,0,41173,2024,1
46951,884,0,0,41173,2024,1
46951,61,0,0,41173,2024,1
46951,870,0,0,41173,2024,1
46951,898,0,0,41173,2024,1
46951,976,0,0,41173,2024,1
46951,92,0,0,41173,2024,1
46951,964,0,0,41173,2024,1
46951,893,0,0,41173,2024,1
46951,919,0,0,41173,2024,1
46951,932,0,0,41173,2024,1
46951,945,0,0,41173,2024,1
46951,946,0,0,41173,2024,1
46951,957,0,0,41173,2024,1
46951,811,0,0,41173,2024,1
46951,901,0,0,41173,2024,1
46951,952,0,0,41173,2024,1
46951,966,0,0,41173,2024,1
46951,770,0,0,41173,2024,1
46951,924,0,0,41173,2024,1
46951,822,0,0,41173,2024,1
46951,955,0,0,41173,2024,1
46951,954,0,0,41173,2024,1
46951,947,0,0,41173,2024,1
46951,928,0,0,41173,2024,1
46951,929,1,0,41173,2024,0
46951,948,1,0,41173,2024,0
46951,907,1,0,41173,2024,0
46951,894,1,0,41173,2024,0
46951,900,1,0,41173,2024,0
46951,908,1,0,41173,2024,0
46951,934,1,0,41173,2024,0
46951,831,1,0,41173,2024,0
46951,965,1,0,41173,2024,0
46951,885,1,0,41173,2024,0
46951,889,1,0,41173,2024,0
46951,906,1,0,41173,2024,0
46951,970,1,0,41173,2024,0
46951,933,1,0,41173,2024,0
46951,818,1,0,41173,2024,0
46951,926,1,0,41173,2024,0
46951,54,1,0,41173,2024,0
46951,930,1,0,41173,2024,0
46951,796,1,0,41173,2024,0
46951,909,1,0,41173,2024,0
46951,935,1,0,41173,2024,0
46951,861,1,0,41173,2024,0
46951,910,1,0,41173,2024,0
46951,892,1,0,41173,2024,0
46951,801,1,0,41173,2024,0
46951,911,1,0,41173,2024,0
46951,895,1,0,41173,2024,0
46951,99,1,0,41173,2024,0
46951,921,1,0,41173,2024,0
46951,896,1,0,41173,2024,0
46951,886,1,0,41173,2024,0
46951,959,1,0,41173,2024,0
46951,897,1,0,41173,2024,0
46951,937,1,0,41173,2024,0
46951,912,1,0,41173,2024,0
46951,938,1,0,41173,2024,0
46951,951,1,0,41173,2024,0
46951,126,1,0,41173,2024,0
46951,925,1,0,41173,2024,0
46951,913,1,0,41173,2024,0
46951,931,1,0,41173,2024,0
46951,958,1,0,41173,2024,0
46951,887,1,0,41173,2024,0
46951,960,1,0,41173,2024,0
46951,155,1,0,41173,2024,0
46951,977,1,0,41173,2024,0
46951,772,2,1,41173,2024,2
46951,11,2,1,41173,2024,2
46951,915,2,1,41173,2024,2
46951,18,2,1,41173,2024,2
46951,891,2,1,41173,2024,2
46951,774,2,1,41173,2024,2
46951,791,2,1,41173,2024,2
46951,30,2,1,41173,2024,2
46951,787,2,1,41173,2024,2
46951,842,2,1,41173,2024,2
46951,31,2,1,41173,2024,2
46951,883,2,1,41173,2024,2
46951,39,2,1,41173,2024,2
46951,826,2,1,41173,2024,2
46951,944,2,1,41173,2024,2
46951,963,2,1,41173,2024,2
46951,941,2,1,41173,2024,2
46951,920,2,1,41173,2024,2
46951,65,2,1,41173,2024,2
46951,971,2,1,41173,2024,2
46951,904,2,1,41173,2024,2
46951,902,2,1,41173,2024,2
46951,78,2,1,41173,2024,2
46951,949,2,1,41173,2024,2
46951,86,2,1,41173,2024,2
46951,780,2,1,41173,2024,2
46951,881,2,1,41173,2024,2
46951,247,2,1,41173,2024,2
46951,942,2,1,41173,2024,2
46951,789,2,1,41173,2024,2
46951,93,2,1,41173,2024,2
46951,967,2,1,41173,2024,2
46951,802,2,1,41173,2024,2
46951,95,2,1,41173,2024,2
46951,917,2,1,41173,2024,2
46951,793,2,1,41173,2024,2
46951,100,2,1,41173,2024,2
46951,845,2,1,41173,2024,2
46951,903,2,1,41173,2024,2
46951,828,2,1,41173,2024,2
46951,806,2,1,41173,2024,2
46951,923,2,1,41173,2024,2
46951,953,2,1,41173,2024,2
46951,160,2,1,41173,2024,2
46951,117,2,1,41173,2024,2
46951,974,2,1,41173,2024,2
46951,122,2,1,41173,2024,2
46951,864,2,1,41173,2024,2
46951,809,2,1,41173,2024,2
46951,922,2,1,41173,2024,2
46951,128,2,1,41173,2024,2
46951,127,2,1,41173,2024,2
46951,857,2,1,41173,2024,2
46951,890,2,1,41173,2024,2
46951,130,2,1,41173,2024,2
46951,874,2,1,41173,2024,2
46951,135,2,1,41173,2024,2
46951,875,2,1,41173,2024,2
46951,829,2,1,41173,2024,2
46951,154,2,1,41173,2024,2
46951,927,2,1,41173,2024,2
46951,973,2,2,41173,2024,2
46951,41,2,2,41173,2024,2
46951,819,2,2,41173,2024,2
46951,788,2,2,41173,2024,2
46951,179,2,2,41173,2024,2
46951,781,2,2,41173,2024,2
46951,782,2,2,41173,2024,2
46951,790,2,2,41173,2024,2
46951,834,2,2,41173,2024,2
46951,785,2,2,41173,2024,2
46951,914,2,2,41173,2024,2
46954,851,0,0,41174,2024,0
46954,948,0,0,41174,2024,0
46954,907,0,0,41174,2024,0
46954,972,0,0,41174,2024,0
46954,918,0,0,41174,2024,0
46954,915,0,0,41174,2024,0
46954,900,0,0,41174,2024,0
46954,908,0,0,41174,2024,0
46954,791,0,0,41174,2024,0
46954,934,0,0,41174,2024,0
46954,30,0,0,41174,2024,0
46954,31,0,0,41174,2024,0
46954,939,0,0,41174,2024,0
46954,965,0,0,41174,2024,0
46954,883,0,0,41174,2024,0
46954,885,0,0,41174,2024,0
46954,41,0,0,41174,2024,0
46954,906,0,0,41174,2024,0
46954,970,0,0,41174,2024,0
46954,940,0,0,41174,2024,0
46954,818,0,0,41174,2024,0
46954,926,0,0,41174,2024,0
46954,930,0,0,41174,2024,0
46954,796,0,0,41174,2024,0
46954,870,0,0,41174,2024,0
46954,971,0,0,41174,2024,0
46954,904,0,0,41174,2024,0
46954,935,0,0,41174,2024,0
46954,861,0,0,41174,2024,0
46954,910,0,0,41174,2024,0
46954,949,0,0,41174,2024,0
46954,898,0,0,41174,2024,0
46954,86,0,0,41174,2024,0
46954,942,0,0,41174,2024,0
46954,789,0,0,41174,2024,0
46954,92,0,0,41174,2024,0
46954,801,0,0,41174,2024,0
46954,93,0,0,41174,2024,0
46954,911,0,0,41174,2024,0
46954,895,0,0,41174,2024,0
46954,917,0,0,41174,2024,0
46954,964,0,0,41174,2024,0
46954,100,0,0,41174,2024,0
46954,903,0,0,41174,2024,0
46954,896,0,0,41174,2024,0
46954,886,0,0,41174,2024,0
46954,959,0,0,41174,2024,0
46954,897,0,0,41174,2024,0
46954,912,0,0,41174,2024,0
46954,938,0,0,41174,2024,0
46954,953,0,0,41174,2024,0
46954,160,0,0,41174,2024,0
46954,834,0,0,41174,2024,0
46954,951,0,0,41174,2024,0
46954,809,0,0,41174,2024,0
46954,957,0,0,41174,2024,0
46954,890,0,0,41174,2024,0
46954,952,0,0,41174,2024,0
46954,130,0,0,41174,2024,0
46954,924,0,0,41174,2024,0
46954,875,0,0,41174,2024,0
46954,955,0,0,41174,2024,0
46954,829,0,0,41174,2024,0
46954,977,0,0,41174,2024,0
46954,927,0,0,41174,2024,0
46954,929,1,0,41174,2024,1
46954,11,1,0,41174,2024,1
46954,894,1,0,41174,2024,1
46954,888,1,0,41174,2024,1
46954,802,1,0,41174,2024,1
46954,923,1,0,41174,2024,1
46954,919,1,0,41174,2024,1
46954,946,1,0,41174,2024,1
46954,922,1,0,41174,2024,1
46954,931,1,0,41174,2024,1
46954,887,1,0,41174,2024,1
46954,154,1,0,41174,2024,1
46954,840,2,1,41174,2024,2
46954,943,2,1,41174,2024,2
46954,2,2,1,41174,2024,2
46954,956,2,1,41174,2024,2
46954,772,2,1,41174,2024,2
46954,969,2,1,41174,2024,2
46954,18,2,1,41174,2024,2
46954,891,2,1,41174,2024,2
46954,973,2,1,41174,2024,2
46954,774,2,1,41174,2024,2
46954,905,2,1,41174,2024,2
46954,831,2,1,41174,2024,2
46954,787,2,1,41174,2024,2
46954,842,2,1,41174,2024,2
46954,899,2,1,41174,2024,2
46954,962,2,1,41174,2024,2
46954,776,2,1,41174,2024,2
46954,961,2,1,41174,2024,2
46954,39,2,1,41174,2024,2
46954,826,2,1,41174,2024,2
46954,889,2,1,41174,2024,2
46954,950,2,1,41174,2024,2
46954,944,2,1,41174,2024,2
46954,777,2,1,41174,2024,2
46954,933,2,1,41174,2024,2
46954,963,2,1,41174,2024,2
46954,884,2,1,41174,2024,2
46954,941,2,1,41174,2024,2
46954,54,2,1,41174,2024,2
46954,61,2,1,41174,2024,2
46954,819,2,1,41174,2024,2
46954,920,2,1,41174,2024,2
46954,65,2,1,41174,2024,2
46954,909,2,1,41174,2024,2
46954,902,2,1,41174,2024,2
46954,78,2,1,41174,2024,2
46954,892,2,1,41174,2024,2
46954,780,2,1,41174,2024,2
46954,881,2,1,41174,2024,2
46954,247,2,1,41174,2024,2
46954,976,2,1,41174,2024,2
46954,967,2,1,41174,2024,2
46954,95,2,1,41174,2024,2
46954,793,2,1,41174,2024,2
46954,99,2,1,41174,2024,2
46954,921,2,1,41174,2024,2
46954,781,2,1,41174,2024,2
46954,845,2,1,41174,2024,2
46954,782,2,1,41174,2024,2
46954,893,2,1,41174,2024,2
46954,828,2,1,41174,2024,2
46954,806,2,1,41174,2024,2
46954,937,2,1,41174,2024,2
46954,790,2,1,41174,2024,2
46954,932,2,1,41174,2024,2
46954,117,2,1,41174,2024,2
46954,945,2,1,41174,2024,2
46954,974,2,1,41174,2024,2
46954,122,2,1,41174,2024,2
46954,126,2,1,41174,2024,2
46954,925,2,1,41174,2024,2
46954,128,2,1,41174,2024,2
46954,127,2,1,41174,2024,2
46954,913,2,1,41174,2024,2
46954,811,2,1,41174,2024,2
46954,857,2,1,41174,2024,2
46954,901,2,1,41174,2024,2
46954,966,2,1,41174,2024,2
46954,770,2,1,41174,2024,2
46954,874,2,1,41174,2024,2
46954,822,2,1,41174,2024,2
46954,135,2,1,41174,2024,2
46954,958,2,1,41174,2024,2
46954,960,2,1,41174,2024,2
46954,954,2,1,41174,2024,2
46954,947,2,1,41174,2024,2
46954,928,2,1,41174,2024,2
46954,155,2,1,41174,2024,2
46954,788,2,2,41174,2024,2
46954,179,2,2,41174,2024,2
46954,864,2,2,41174,2024,2
46954,785,2,2,41174,2024,2
46954,914,2,2,41174,2024,2
46957,929,0,0,41174,2024,0
46957,948,0,0,41174,2024,0
46957,907,0,0,41174,2024,0
46957,972,0,0,41174,2024,0
46957,918,0,0,41174,2024,0
46957,894,0,0,41174,2024,0
46957,915,0,0,41174,2024,0
46957,891,0,0,41174,2024,0
46957,900,0,0,41174,2024,0
46957,908,0,0,41174,2024,0
46957,934,0,0,41174,2024,0
46957,831,0,0,41174,2024,0
46957,30,0,0,41174,2024,0
46957,31,0,0,41174,2024,0
46957,939,0,0,41174,2024,0
46957,899,0,0,41174,2024,0
46957,965,0,0,41174,2024,0
46957,883,0,0,41174,2024,0
46957,888,0,0,41174,2024,0
46957,885,0,0,41174,2024,0
46957,39,0,0,41174,2024,0
46957,889,0,0,41174,2024,0
46957,906,0,0,41174,2024,0
46957,970,0,0,41174,2024,0
46957,818,0,0,41174,2024,0
46957,963,0,0,41174,2024,0
46957,926,0,0,41174,2024,0
46957,930,0,0,41174,2024,0
46957,796,0,0,41174,2024,0
46957,909,0,0,41174,2024,0
46957,971,0,0,41174,2024,0
46957,904,0,0,41174,2024,0
46957,935,0,0,41174,2024,0
46957,861,0,0,41174,2024,0
46957,910,0,0,41174,2024,0
46957,949,0,0,41174,2024,0
46957,892,0,0,41174,2024,0
46957,86,0,0,41174,2024,0
46957,247,0,0,41174,2024,0
46957,942,0,0,41174,2024,0
46957,789,0,0,41174,2024,0
46957,92,0,0,41174,2024,0
46957,801,0,0,41174,2024,0
46957,911,0,0,41174,2024,0
46957,967,0,0,41174,2024,0
46957,802,0,0,41174,2024,0
46957,895,0,0,41174,2024,0
46957,917,0,0,41174,2024,0
46957,99,0,0,41174,2024,0
46957,921,0,0,41174,2024,0
46957,100,0,0,41174,2024,0
46957,903,0,0,41174,2024,0
46957,896,0,0,41174,2024,0
46957,893,0,0,41174,2024,0
46957,886,0,0,41174,2024,0
46957,959,0,0,41174,2024,0
46957,897,0,0,41174,2024,0
46957,937,0,0,41174,2024,0
46957,912,0,0,41174,2024,0
46957,938,0,0,41174,2024,0
46957,923,0,0,41174,2024,0
46957,953,0,0,41174,2024,0
46957,160,0,0,41174,2024,0
46957,932,0,0,41174,2024,0
46957,834,0,0,41174,2024,0
46957,951,0,0,41174,2024,0
46957,946,0,0,41174,2024,0
46957,809,0,0,41174,2024,0
46957,957,0,0,41174,2024,0
46957,922,0,0,41174,2024,0
46957,925,0,0,41174,2024,0
46957,913,0,0,41174,2024,0
46957,890,0,0,41174,2024,0
46957,952,0,0,41174,2024,0
46957,924,0,0,41174,2024,0
46957,135,0,0,41174,2024,0
46957,958,0,0,41174,2024,0
46957,875,0,0,41174,2024,0
46957,955,0,0,41174,2024,0
46957,887,0,0,41174,2024,0
46957,960,0,0,41174,2024,0
46957,829,0,0,41174,2024,0
46957,928,0,0,41174,2024,0
46957,155,0,0,41174,2024,0
46957,977,0,0,41174,2024,0
46957,927,0,0,41174,2024,0
46957,851,1,0,41174,2024,1
46957,11,1,0,41174,2024,1
46957,18,1,0,41174,2024,1
46957,791,1,0,41174,2024,1
46957,787,1,0,41174,2024,1
46957,842,1,0,41174,2024,1
46957,41,1,0,41174,2024,1
46957,940,1,0,41174,2024,1
46957,61,1,0,41174,2024,1
46957,870,1,0,41174,2024,1
46957,898,1,0,41174,2024,1
46957,780,1,0,41174,2024,1
46957,93,1,0,41174,2024,1
46957,964,1,0,41174,2024,1
46957,919,1,0,41174,2024,1
46957,117,1,0,41174,2024,1
46957,945,1,0,41174,2024,1
46957,931,1,0,41174,2024,1
46957,130,1,0,41174,2024,1
46957,154,1,0,41174,2024,1
46957,840,2,1,41174,2024,2
46957,943,2,1,41174,2024,2
46957,2,2,1,41174,2024,2
46957,956,2,1,41174,2024,2
46957,772,2,1,41174,2024,2
46957,969,2,1,41174,2024,2
46957,973,2,1,41174,2024,2
46957,774,2,1,41174,2024,2
46957,905,2,1,41174,2024,2
46957,962,2,1,41174,2024,2
46957,776,2,1,41174,2024,2
46957,961,2,1,41174,2024,2
46957,826,2,1,41174,2024,2
46957,950,2,1,41174,2024,2
46957,944,2,1,41174,2024,2
46957,777,2,1,41174,2024,2
46957,933,2,1,41174,2024,2
46957,884,2,1,41174,2024,2
46957,941,2,1,41174,2024,2
46957,54,2,1,41174,2024,2
46957,819,2,1,41174,2024,2
46957,920,2,1,41174,2024,2
46957,65,2,1,41174,2024,2
46957,902,2,1,41174,2024,2
46957,78,2,1,41174,2024,2
46957,881,2,1,41174,2024,2
46957,976,2,1,41174,2024,2
46957,95,2,1,41174,2024,2
46957,793,2,1,41174,2024,2
46957,781,2,1,41174,2024,2
46957,845,2,1,41174,2024,2
46957,782,2,1,41174,2024,2
46957,828,2,1,41174,2024,2
46957,806,2,1,41174,2024,2
46957,790,2,1,41174,2024,2
46957,974,2,1,41174,2024,2
46957,122,2,1,41174,2024,2
46957,126,2,1,41174,2024,2
46957,128,2,1,41174,2024,2
46957,127,2,1,41174,2024,2
46957,811,2,1,41174,2024,2
46957,857,2,1,41174,2024,2
46957,901,2,1,41174,2024,2
46957,966,2,1,41174,2024,2
46957,770,2,1,41174,2024,2
46957,874,2,1,41174,2024,2
46957,822,2,1,41174,2024,2
46957,954,2,1,41174,2024,2
46957,947,2,1,41174,2024,2
46957,788,2,2,41174,2024,2
46957,179,2,2,41174,2024,2
46957,864,2,2,41174,2024,2
46957,785,2,2,41174,2024,2
46957,914,2,2,41174,2024,2
46961,929,0,0,41174,2024,0
46961,840,0,0,41174,2024,0
46961,948,0,0,41174,2024,0
46961,907,0,0,41174,2024,0
46961,969,0,0,41174,2024,0
46961,894,0,0,41174,2024,0
46961,915,0,0,41174,2024,0
46961,18,0,0,41174,2024,0
46961,891,0,0,41174,2024,0
46961,900,0,0,41174,2024,0
46961,908,0,0,41174,2024,0
46961,791,0,0,41174,2024,0
46961,905,0,0,41174,2024,0
46961,934,0,0,41174,2024,0
46961,831,0,0,41174,2024,0
46961,30,0,0,41174,2024,0
46961,842,0,0,41174,2024,0
46961,31,0,0,41174,2024,0
46961,939,0,0,41174,2024,0
46961,899,0,0,41174,2024,0
46961,965,0,0,41174,2024,0
46961,883,0,0,41174,2024,0
46961,888,0,0,41174,2024,0
46961,885,0,0,41174,2024,0
46961,41,0,0,41174,2024,0
46961,889,0,0,41174,2024,0
46961,906,0,0,41174,2024,0
46961,950,0,0,41174,2024,0
46961,970,0,0,41174,2024,0
46961,818,0,0,41174,2024,0
46961,963,0,0,41174,2024,0
46961,926,0,0,41174,2024,0
46961,930,0,0,41174,2024,0
46961,796,0,0,41174,2024,0
46961,61,0,0,41174,2024,0
46961,819,0,0,41174,2024,0
46961,920,0,0,41174,2024,0
46961,909,0,0,41174,2024,0
46961,971,0,0,41174,2024,0
46961,904,0,0,41174,2024,0
46961,935,0,0,41174,2024,0
46961,861,0,0,41174,2024,0
46961,902,0,0,41174,2024,0
46961,910,0,0,41174,2024,0
46961,949,0,0,41174,2024,0
46961,892,0,0,41174,2024,0
46961,86,0,0,41174,2024,0
46961,247,0,0,41174,2024,0
46961,942,0,0,41174,2024,0
46961,789,0,0,41174,2024,0
46961,92,0,0,41174,2024,0
46961,801,0,0,41174,2024,0
46961,911,0,0,41174,2024,0
46961,802,0,0,41174,2024,0
46961,95,0,0,41174,2024,0
46961,895,0,0,41174,2024,0
46961,917,0,0,41174,2024,0
46961,99,0,0,41174,2024,0
46961,100,0,0,41174,2024,0
46961,903,0,0,41174,2024,0
46961,896,0,0,41174,2024,0
46961,886,0,0,41174,2024,0
46961,828,0,0,41174,2024,0
46961,897,0,0,41174,2024,0
46961,806,0,0,41174,2024,0
46961,937,0,0,41174,2024,0
46961,912,0,0,41174,2024,0
46961,938,0,0,41174,2024,0
46961,923,0,0,41174,2024,0
46961,953,0,0,41174,2024,0
46961,160,0,0,41174,2024,0
46961,932,0,0,41174,2024,0
46961,117,0,0,41174,2024,0
46961,834,0,0,41174,2024,0
46961,951,0,0,41174,2024,0
46961,809,0,0,41174,2024,0
46961,957,0,0,41174,2024,0
46961,922,0,0,41174,2024,0
46961,925,0,0,41174,2024,0
46961,128,0,0,41174,2024,0
46961,913,0,0,41174,2024,0
46961,890,0,0,41174,2024,0
46961,931,0,0,41174,2024,0
46961,874,0,0,41174,2024,0
46961,924,0,0,41174,2024,0
46961,135,0,0,41174,2024,0
46961,887,0,0,41174,2024,0
46961,960,0,0,41174,2024,0
46961,154,0,0,41174,2024,0
46961,928,0,0,41174,2024,0
46961,155,0,0,41174,2024,0
46961,977,0,0,41174,2024,0
46961,927,0,0,41174,2024,0
46961,943,1,0,41174,2024,1
46961,2,1,0,41174,2024,1
46961,956,1,0,41174,2024,1
46961,851,1,0,41174,2024,1
46961,972,1,0,41174,2024,1
46961,11,1,0,41174,2024,1
46961,918,1,0,41174,2024,1
46961,973,1,0,41174,2024,1
46961,774,1,0,41174,2024,1
46961,787,1,0,41174,2024,1
46961,962,1,0,41174,2024,1
46961,776,1,0,41174,2024,1
46961,961,1,0,41174,2024,1
46961,39,1,0,41174,2024,1
46961,944,1,0,41174,2024,1
