congressman_id,congressman_2_id,similarity_score,common_votes,same_votes,agreement_percentage
100,970,0.386385,1831,1473,0.8045
970,100,0.386385,1831,1473,0.8045
100,971,0.445232,1827,1454,0.7958
971,100,0.445232,1827,1454,0.7958
100,972,0.487749,1805,1465,0.8116
972,100,0.487749,1805,1465,0.8116
100,973,0.152953,1313,812,0.6184
973,100,0.152953,1313,812,0.6184
100,974,0.44463,1678,1330,0.7926
974,100,0.44463,1678,1330,0.7926
100,976,0.365489,1811,1322,0.73
976,100,0.365489,1811,1322,0.73
100,977,0.41066,1963,1539,0.784
977,100,0.41066,1963,1539,0.784
100,978,0.382484,1704,1315,0.7717
978,100,0.382484,1704,1315,0.7717
117,122,0.518106,1304,1060,0.8129
122,117,0.518106,1304,1060,0.8129
117,126,0.295687,1507,1148,0.7618
126,117,0.295687,1507,1148,0.7618
117,127,0.275144,1420,967,0.681
127,117,0.275144,1420,967,0.681
117,128,0.388886,1318,1021,0.7747
128,117,0.388886,1318,1021,0.7747
117,130,0.379377,1301,947,0.7279
130,117,0.379377,1301,947,0.7279
117,135,0.485718,1406,1139,0.8101
135,117,0.485718,1406,1139,0.8101
117,154,0.319725,1510,1059,0.7013
154,117,0.319725,1510,1059,0.7013
117,155,0.389416,1547,1197,0.7738
155,117,0.389416,1547,1197,0.7738
117,160,0.275977,1412,1012,0.7167
160,117,0.275977,1412,1012,0.7167
117,179,0.221647,1096,637,0.5812
179,117,0.221647,1096,637,0.5812
117,247,0.404455,1457,1098,0.7536
247,117,0.404455,1457,1098,0.7536
117,770,0.204523,1498,855,0.5708
770,117,0.204523,1498,855,0.5708
117,772,0.423857,1403,1086,0.7741
772,117,0.423857,1403,1086,0.7741
117,774,0.211126,1314,872,0.6636
774,117,0.211126,1314,872,0.6636
117,776,0.207392,1454,879,0.6045
776,117,0.207392,1454,879,0.6045
117,777,0.317596,1522,1061,0.6971
777,117,0.317596,1522,1061,0.6971
117,780,0.376933,1441,1031,0.7155
780,117,0.376933,1441,1031,0.7155
117,781,0.364174,1224,890,0.7271
781,117,0.364174,1224,890,0.7271
117,782,0.141473,1535,955,0.6221
782,117,0.141473,1535,955,0.6221
117,785,0.399373,1136,836,0.7359
785,117,0.399373,1136,836,0.7359
117,787,0.415584,1674,1294,0.773
787,117,0.415584,1674,1294,0.773
117,788,0.426534,1478,1146,0.7754
788,117,0.426534,1478,1146,0.7754
117,789,0.279715,1320,926,0.7015
789,117,0.279715,1320,926,0.7015
117,790,0.358559,1424,1027,0.7212
790,117,0.358559,1424,1027,0.7212
117,791,0.499104,1547,1248,0.8067
791,117,0.499104,1547,1248,0.8067
117,793,0.411679,1479,1114,0.7532
793,117,0.411679,1479,1114,0.7532
117,796,0.454016,1595,1261,0.7906
796,117,0.454016,1595,1261,0.7906
117,801,0.375947,1523,1138,0.7472
801,117,0.375947,1523,1138,0.7472
117,802,0.463056,1533,1230,0.8023
802,117,0.463056,1533,1230,0.8023
117,806,0.471833,1559,1241,0.796
806,117,0.471833,1559,1241,0.796
117,809,0.40663,1092,845,0.7738
809,117,0.40663,1092,845,0.7738
117,811,0.383106,1370,1000,0.7299
811,117,0.383106,1370,1000,0.7299
117,818,0.438362,1648,1288,0.7816
818,117,0.438362,1648,1288,0.7816
117,819,0.427481,1338,1019,0.7616
819,117,0.427481,1338,1019,0.7616
117,822,0.308888,1521,1090,0.7166
822,117,0.308888,1521,1090,0.7166
117,826,0.371447,1616,1214,0.7512
826,117,0.371447,1616,1214,0.7512
117,828,0.351784,1363,1058,0.7762
828,117,0.351784,1363,1058,0.7762
117,829,0.463608,1490,1196,0.8027
829,117,0.463608,1490,1196,0.8027
117,831,0.406284,1568,1198,0.764
831,117,0.406284,1568,1198,0.764
117,834,0.401305,1568,1204,0.7679
834,117,0.401305,1568,1204,0.7679
117,840,0.331984,1449,983,0.6784
840,117,0.331984,1449,983,0.6784
117,842,0.434067,1583,1236,0.7808
842,117,0.434067,1583,1236,0.7808
117,845,0.421571,1548,1186,0.7661
845,117,0.421571,1548,1186,0.7661
117,851,0.367717,1475,1137,0.7708
851,117,0.367717,1475,1137,0.7708
117,857,0.461911,1036,816,0.7876
857,117,0.461911,1036,816,0.7876
117,861,0.285603,1454,1027,0.7063
861,117,0.285603,1454,1027,0.7063
117,864,0.474149,1496,1182,0.7901
864,117,0.474149,1496,1182,0.7901
117,870,0.358028,1388,1022,0.7363
870,117,0.358028,1388,1022,0.7363
117,874,0.381402,1648,1237,0.7506
874,117,0.381402,1648,1237,0.7506
117,875,0.350469,1359,1026,0.755
875,117,0.350469,1359,1026,0.755
117,881,0.318877,1319,922,0.699
881,117,0.318877,1319,922,0.699
117,883,0.419843,1614,1246,0.772
883,117,0.419843,1614,1246,0.772
117,884,0.34828,1574,1131,0.7186
884,117,0.34828,1574,1131,0.7186
117,885,0.475616,1534,1212,0.7901
885,117,0.475616,1534,1212,0.7901
117,886,0.39369,1600,1220,0.7625
886,117,0.39369,1600,1220,0.7625
117,887,0.40669,1532,1208,0.7885
887,117,0.40669,1532,1208,0.7885
117,888,0.362271,1527,1141,0.7472
888,117,0.362271,1527,1141,0.7472
117,889,0.37454,1610,1201,0.746
889,117,0.37454,1610,1201,0.746
117,890,0.413145,1568,1183,0.7545
890,117,0.413145,1568,1183,0.7545
117,891,0.460172,1617,1304,0.8064
891,117,0.460172,1617,1304,0.8064
117,892,0.379515,1132,812,0.7173
892,117,0.379515,1132,812,0.7173
117,893,0.416724,1636,1264,0.7726
893,117,0.416724,1636,1264,0.7726
117,894,0.404049,1693,1314,0.7761
894,117,0.404049,1693,1314,0.7761
117,895,0.359068,1612,1199,0.7438
895,117,0.359068,1612,1199,0.7438
117,896,0.377836,1579,1175,0.7441
896,117,0.377836,1579,1175,0.7441
117,897,0.428212,1610,1260,0.7826
897,117,0.428212,1610,1260,0.7826
117,898,0.296182,1465,939,0.641
898,117,0.296182,1465,939,0.641
117,899,0.204674,1549,1017,0.6566
899,117,0.204674,1549,1017,0.6566
117,900,0.468068,1642,1292,0.7868
900,117,0.468068,1642,1292,0.7868
117,901,0.373451,1455,1045,0.7182
901,117,0.373451,1455,1045,0.7182
117,902,0.436844,1574,1250,0.7942
902,117,0.436844,1574,1250,0.7942
117,903,0.472909,1662,1315,0.7912
903,117,0.472909,1662,1315,0.7912
117,904,0.43122,1583,1230,0.777
904,117,0.43122,1583,1230,0.777
117,905,0.490346,1369,1085,0.7925
905,117,0.490346,1369,1085,0.7925
117,906,0.435034,1404,1070,0.7621
906,117,0.435034,1404,1070,0.7621
117,907,0.35939,1654,1260,0.7618
907,117,0.35939,1654,1260,0.7618
117,908,0.412139,1613,1255,0.7781
908,117,0.412139,1613,1255,0.7781
117,909,0.404366,1669,1295,0.7759
909,117,0.404366,1669,1295,0.7759
117,910,0.397746,1496,1144,0.7647
910,117,0.397746,1496,1144,0.7647
117,911,0.374546,1573,1170,0.7438
911,117,0.374546,1573,1170,0.7438
117,912,0.393089,1658,1268,0.7648
912,117,0.393089,1658,1268,0.7648
117,913,0.42102,1513,1179,0.7792
913,117,0.42102,1513,1179,0.7792
117,914,0.383219,1548,1167,0.7539
914,117,0.383219,1548,1167,0.7539
117,915,0.456766,1636,1280,0.7824
915,117,0.456766,1636,1280,0.7824
117,917,0.380626,1468,1086,0.7398
917,117,0.380626,1468,1086,0.7398
117,918,0.425675,1656,1286,0.7766
918,117,0.425675,1656,1286,0.7766
117,919,0.411062,1649,1250,0.758
919,117,0.411062,1649,1250,0.758
117,920,0.460983,1581,1258,0.7957
920,117,0.460983,1581,1258,0.7957
117,921,0.509334,1550,1284,0.8284
921,117,0.509334,1550,1284,0.8284
117,922,0.428814,1549,1191,0.7689
922,117,0.428814,1549,1191,0.7689
117,923,0.441654,1661,1317,0.7929
923,117,0.441654,1661,1317,0.7929
117,924,0.407405,1577,1224,0.7762
924,117,0.407405,1577,1224,0.7762
117,925,0.405715,1647,1297,0.7875
925,117,0.405715,1647,1297,0.7875
117,926,0.432861,1458,1189,0.8155
926,117,0.432861,1458,1189,0.8155
117,927,0.460698,1595,1273,0.7981
927,117,0.460698,1595,1273,0.7981
117,928,0.43743,1592,1252,0.7864
928,117,0.43743,1592,1252,0.7864
117,929,0.373265,1508,1153,0.7646
929,117,0.373265,1508,1153,0.7646
117,930,0.356284,1655,1209,0.7305
930,117,0.356284,1655,1209,0.7305
117,931,0.378579,1224,904,0.7386
931,117,0.378579,1224,904,0.7386
117,932,0.4396,1669,1300,0.7789
932,117,0.4396,1669,1300,0.7789
117,933,0.305003,1414,989,0.6994
933,117,0.305003,1414,989,0.6994
117,934,0.409126,1602,1244,0.7765
934,117,0.409126,1602,1244,0.7765
117,935,0.345154,1572,1121,0.7131
935,117,0.345154,1572,1121,0.7131
117,936,-0.090909,12,10,0.8333
936,117,-0.090909,12,10,0.8333
117,937,0.413283,1613,1234,0.765
937,117,0.413283,1613,1234,0.765
117,938,0.490024,166,132,0.7952
938,117,0.490024,166,132,0.7952
117,939,0.43875,1626,1252,0.77
939,117,0.43875,1626,1252,0.77
117,940,0.355451,1494,1099,0.7356
940,117,0.355451,1494,1099,0.7356
117,941,0.456494,1422,1104,0.7764
941,117,0.456494,1422,1104,0.7764
117,942,0.44585,1595,1231,0.7718
942,117,0.44585,1595,1231,0.7718
117,943,0.283091,1423,916,0.6437
943,117,0.283091,1423,916,0.6437
117,944,0.336288,1368,956,0.6988
944,117,0.336288,1368,956,0.6988
117,945,0.391621,1485,1097,0.7387
945,117,0.391621,1485,1097,0.7387
117,946,0.29901,1511,1021,0.6757
946,117,0.29901,1511,1021,0.6757
117,947,0.248337,1338,919,0.6868
947,117,0.248337,1338,919,0.6868
117,948,0.383724,1417,1052,0.7424
948,117,0.383724,1417,1052,0.7424
117,949,0.425348,1534,1169,0.7621
949,117,0.425348,1534,1169,0.7621
117,950,0.480397,1574,1255,0.7973
950,117,0.480397,1574,1255,0.7973
117,951,0.376445,1532,1143,0.7461
951,117,0.376445,1532,1143,0.7461
117,952,0.303849,1581,1134,0.7173
952,117,0.303849,1581,1134,0.7173
117,953,0.423955,1618,1291,0.7979
953,117,0.423955,1618,1291,0.7979
117,954,0.332956,1378,979,0.7104
954,117,0.332956,1378,979,0.7104
117,955,0.377833,1580,1163,0.7361
955,117,0.377833,1580,1163,0.7361
117,956,0.335282,1498,1092,0.729
956,117,0.335282,1498,1092,0.729
117,957,0.384065,1580,1196,0.757
957,117,0.384065,1580,1196,0.757
117,958,0.425321,1467,1140,0.7771
958,117,0.425321,1467,1140,0.7771
117,959,0.415246,1623,1258,0.7751
959,117,0.415246,1623,1258,0.7751
117,960,0.361173,1619,1201,0.7418
960,117,0.361173,1619,1201,0.7418
117,961,0.391993,1551,1181,0.7614
961,117,0.391993,1551,1181,0.7614
117,962,0.272213,1477,956,0.6473
962,117,0.272213,1477,956,0.6473
117,963,0.471852,1574,1252,0.7954
963,117,0.471852,1574,1252,0.7954
117,964,0.317159,1507,1079,0.716
964,117,0.317159,1507,1079,0.716
117,965,0.326516,1565,1117,0.7137
965,117,0.326516,1565,1117,0.7137
117,966,0.26823,1441,917,0.6364
966,117,0.26823,1441,917,0.6364
117,967,0.433878,1549,1209,0.7805
967,117,0.433878,1549,1209,0.7805
117,969,0.472832,1669,1348,0.8077
969,117,0.472832,1669,1348,0.8077
117,970,0.383843,1504,1177,0.7826
970,117,0.383843,1504,1177,0.7826
117,971,0.455591,1523,1199,0.7873
971,117,0.455591,1523,1199,0.7873
117,972,0.424777,1596,1239,0.7763
972,117,0.424777,1596,1239,0.7763
117,973,0.15505,1177,708,0.6015
973,117,0.15505,1177,708,0.6015
117,974,0.404661,1518,1166,0.7681
974,117,0.404661,1518,1166,0.7681
117,976,0.414482,1538,1144,0.7438
976,117,0.414482,1538,1144,0.7438
117,977,0.385007,1622,1243,0.7663
977,117,0.385007,1622,1243,0.7663
117,978,0.383275,1473,1127,0.7651
978,117,0.383275,1473,1127,0.7651
122,126,0.25245,1312,951,0.7248
126,122,0.25245,1312,951,0.7248
122,127,0.22123,1271,833,0.6554
127,122,0.22123,1271,833,0.6554
122,128,0.322244,1186,879,0.7411
128,122,0.322244,1186,879,0.7411
122,130,0.317119,1135,790,0.696
130,122,0.317119,1135,790,0.696
122,135,0.374263,1311,995,0.759
135,122,0.374263,1311,995,0.759
122,154,0.242349,1283,852,0.6641
154,122,0.242349,1283,852,0.6641
122,155,0.310773,1400,1014,0.7243
155,122,0.310773,1400,1014,0.7243
122,160,0.236002,1282,891,0.695
160,122,0.236002,1282,891,0.695
122,179,0.236006,905,545,0.6022
179,122,0.236006,905,545,0.6022
122,247,0.318862,1256,889,0.7078
247,122,0.318862,1256,889,0.7078
122,770,0.210819,1302,775,0.5952
770,122,0.210819,1302,775,0.5952
122,772,0.29607,1278,907,0.7097
772,122,0.29607,1278,907,0.7097
122,774,0.185076,1091,696,0.6379
774,122,0.185076,1091,696,0.6379
122,776,0.142537,1286,747,0.5809
776,122,0.142537,1286,747,0.5809
122,777,0.232404,1352,887,0.6561
777,122,0.232404,1352,887,0.6561
122,780,0.245273,1248,819,0.6562
780,122,0.245273,1248,819,0.6562
122,781,0.247771,1159,779,0.6721
781,122,0.247771,1159,779,0.6721
122,782,0.101046,1329,800,0.602
782,122,0.101046,1329,800,0.602
122,785,0.316877,1036,722,0.6969
785,122,0.316877,1036,722,0.6969
122,787,0.312839,1451,1036,0.714
787,122,0.312839,1451,1036,0.714
122,788,0.335924,1283,922,0.7186
788,122,0.335924,1283,922,0.7186
122,789,0.220952,1116,739,0.6622
789,122,0.220952,1116,739,0.6622
122,790,0.295099,1288,890,0.691
790,122,0.295099,1288,890,0.691
122,791,0.342106,1371,1009,0.736
791,122,0.342106,1371,1009,0.736
122,793,0.345783,1276,913,0.7155
793,122,0.345783,1276,913,0.7155
122,796,0.326036,1376,999,0.726
796,122,0.326036,1376,999,0.726
122,801,0.287489,1284,907,0.7064
801,122,0.287489,1284,907,0.7064
122,802,0.327518,1302,961,0.7381
802,122,0.327518,1302,961,0.7381
122,806,0.389807,1376,1036,0.7529
806,122,0.389807,1376,1036,0.7529
122,809,0.306622,959,708,0.7383
809,122,0.306622,959,708,0.7383
122,811,0.289906,1264,873,0.6907
811,122,0.289906,1264,873,0.6907
122,818,0.314512,1441,1033,0.7169
818,122,0.314512,1441,1033,0.7169
122,819,0.314864,1196,839,0.7015
819,122,0.314864,1196,839,0.7015
122,822,0.226109,1361,916,0.673
822,122,0.226109,1361,916,0.673
122,826,0.295233,1443,1031,0.7145
826,122,0.295233,1443,1031,0.7145
122,828,0.260757,1277,936,0.733
828,122,0.260757,1277,936,0.733
122,829,0.350798,1387,1035,0.7462
829,122,0.350798,1387,1035,0.7462
122,831,0.329572,1353,972,0.7184
831,122,0.329572,1353,972,0.7184
122,834,0.318056,1397,1003,0.718
834,122,0.318056,1397,1003,0.718
122,840,0.278324,1322,875,0.6619
840,122,0.278324,1322,875,0.6619
122,842,0.294553,1346,954,0.7088
842,122,0.294553,1346,954,0.7088
122,845,0.336567,1391,1005,0.7225
845,122,0.336567,1391,1005,0.7225
122,851,0.290021,1295,945,0.7297
851,122,0.290021,1295,945,0.7297
122,857,0.35714,851,614,0.7215
857,122,0.35714,851,614,0.7215
122,861,0.289873,1335,940,0.7041
861,122,0.289873,1335,940,0.7041
122,864,0.341353,1273,930,0.7306
864,122,0.341353,1273,930,0.7306
122,870,0.327583,1272,920,0.7233
870,122,0.327583,1272,920,0.7233
122,874,0.233646,1445,984,0.681
874,122,0.233646,1445,984,0.681
122,875,0.269767,1171,832,0.7105
875,122,0.269767,1171,832,0.7105
122,881,0.228359,1225,811,0.662
881,122,0.228359,1225,811,0.662
122,883,0.301616,1446,1033,0.7144
883,122,0.301616,1446,1033,0.7144
122,884,0.252849,1358,912,0.6716
884,122,0.252849,1358,912,0.6716
122,885,0.32181,1356,975,0.719
885,122,0.32181,1356,975,0.719
122,886,0.275387,1390,969,0.6971
886,122,0.275387,1390,969,0.6971
122,887,0.235308,1325,942,0.7109
887,122,0.235308,1325,942,0.7109
122,888,0.251433,1295,890,0.6873
888,122,0.251433,1295,890,0.6873
122,889,0.308921,1412,1000,0.7082
889,122,0.308921,1412,1000,0.7082
122,890,0.334602,1381,982,0.7111
890,122,0.334602,1381,982,0.7111
122,891,0.274821,1424,1025,0.7198
891,122,0.274821,1424,1025,0.7198
122,892,0.26795,1032,688,0.6667
892,122,0.26795,1032,688,0.6667
122,893,0.376011,1416,1055,0.7451
893,122,0.376011,1416,1055,0.7451
122,894,0.317903,1482,1069,0.7213
894,122,0.317903,1482,1069,0.7213
122,895,0.306046,1465,1036,0.7072
895,122,0.306046,1465,1036,0.7072
122,896,0.279598,1412,980,0.6941
896,122,0.279598,1412,980,0.6941
122,897,0.324599,1387,1003,0.7231
897,122,0.324599,1387,1003,0.7231
122,898,0.277228,1253,804,0.6417
898,122,0.277228,1253,804,0.6417
122,899,0.197029,1353,878,0.6489
899,122,0.197029,1353,878,0.6489
122,900,0.340547,1450,1052,0.7255
900,122,0.340547,1450,1052,0.7255
122,901,0.312132,1313,906,0.69
901,122,0.312132,1313,906,0.69
122,902,0.311392,1377,1000,0.7262
902,122,0.311392,1377,1000,0.7262
122,903,0.328153,1445,1043,0.7218
903,122,0.328153,1445,1043,0.7218
122,904,0.285139,1351,949,0.7024
904,122,0.285139,1351,949,0.7024
122,905,0.329787,1278,927,0.7254
905,122,0.329787,1278,927,0.7254
122,906,0.32389,1230,869,0.7065
906,122,0.32389,1230,869,0.7065
122,907,0.211019,1466,1003,0.6842
907,122,0.211019,1466,1003,0.6842
122,908,0.304427,1434,1027,0.7162
908,122,0.304427,1434,1027,0.7162
122,909,0.317948,1454,1049,0.7215
909,122,0.317948,1454,1049,0.7215
122,910,0.331796,1292,925,0.7159
910,122,0.331796,1292,925,0.7159
122,911,0.336131,1395,997,0.7147
911,122,0.336131,1395,997,0.7147
122,912,0.30105,1440,1025,0.7118
912,122,0.30105,1440,1025,0.7118
122,913,0.317816,1356,984,0.7257
913,122,0.317816,1356,984,0.7257
122,914,0.338108,1378,1003,0.7279
914,122,0.338108,1378,1003,0.7279
122,915,0.353848,1409,1026,0.7282
915,122,0.353848,1409,1026,0.7282
122,917,0.279563,1273,881,0.6921
917,122,0.279563,1273,881,0.6921
122,918,0.29808,1442,1025,0.7108
918,122,0.29808,1442,1025,0.7108
122,919,0.276997,1440,998,0.6931
919,122,0.276997,1440,998,0.6931
122,920,0.351965,1407,1036,0.7363
920,122,0.351965,1407,1036,0.7363
122,921,0.361405,1341,1016,0.7576
921,122,0.361405,1341,1016,0.7576
122,922,0.323909,1320,935,0.7083
922,122,0.323909,1320,935,0.7083
122,923,0.341712,1447,1070,0.7395
923,122,0.341712,1447,1070,0.7395
122,924,0.293832,1364,970,0.7111
924,122,0.293832,1364,970,0.7111
122,925,0.312094,1440,1058,0.7347
925,122,0.312094,1440,1058,0.7347
122,926,0.303531,1253,941,0.751
926,122,0.303531,1253,941,0.751
122,927,0.325648,1411,1030,0.73
927,122,0.325648,1411,1030,0.73
122,928,0.285809,1391,985,0.7081
928,122,0.285809,1391,985,0.7081
122,929,0.274817,1278,912,0.7136
929,122,0.274817,1278,912,0.7136
122,930,0.258657,1430,965,0.6748
930,122,0.258657,1430,965,0.6748
122,931,0.285583,1030,717,0.6961
931,122,0.285583,1030,717,0.6961
122,932,0.301169,1464,1035,0.707
932,122,0.301169,1464,1035,0.707
122,933,0.250147,1238,832,0.6721
933,122,0.250147,1238,832,0.6721
122,934,0.308304,1412,1016,0.7195
934,122,0.308304,1412,1016,0.7195
122,935,0.257802,1361,913,0.6708
935,122,0.257802,1361,913,0.6708
122,936,-1.0,11,10,0.9091
936,122,-1.0,11,10,0.9091
122,937,0.321283,1409,1014,0.7197
937,122,0.321283,1409,1014,0.7197
122,938,0.548158,151,123,0.8146
938,122,0.548158,151,123,0.8146
122,939,0.326256,1435,1024,0.7136
939,122,0.326256,1435,1024,0.7136
122,940,0.35207,1322,962,0.7277
940,122,0.35207,1322,962,0.7277
122,941,0.368382,1266,928,0.733
941,122,0.368382,1266,928,0.733
122,942,0.346385,1384,992,0.7168
942,122,0.346385,1384,992,0.7168
122,943,0.253764,1291,832,0.6445
943,122,0.253764,1291,832,0.6445
122,944,0.298973,1234,838,0.6791
944,122,0.298973,1234,838,0.6791
122,945,0.306433,1312,912,0.6951
945,122,0.306433,1312,912,0.6951
122,946,0.266058,1316,871,0.6619
946,122,0.266058,1316,871,0.6619
122,947,0.178402,1197,766,0.6399
947,122,0.178402,1197,766,0.6399
122,948,0.327077,1294,922,0.7125
948,122,0.327077,1294,922,0.7125
122,949,0.320374,1372,981,0.715
949,122,0.320374,1372,981,0.715
122,950,0.326834,1395,1010,0.724
950,122,0.326834,1395,1010,0.724
122,951,0.331966,1351,965,0.7143
951,122,0.331966,1351,965,0.7143
122,952,0.259046,1370,941,0.6869
952,122,0.259046,1370,941,0.6869
122,953,0.354279,1395,1044,0.7484
953,122,0.354279,1395,1044,0.7484
122,954,0.259304,1249,838,0.6709
954,122,0.259304,1249,838,0.6709
122,955,0.275012,1372,941,0.6859
955,122,0.275012,1372,941,0.6859
122,956,0.233045,1340,906,0.6761
956,122,0.233045,1340,906,0.6761
122,957,0.287194,1416,1001,0.7069
957,122,0.287194,1416,1001,0.7069
122,958,0.336282,1350,988,0.7319
958,122,0.336282,1350,988,0.7319
122,959,0.3137,1430,1028,0.7189
959,122,0.3137,1430,1028,0.7189
122,960,0.323463,1417,1025,0.7234
960,122,0.323463,1417,1025,0.7234
122,961,0.294696,1351,958,0.7091
961,122,0.294696,1351,958,0.7091
122,962,0.244682,1309,840,0.6417
962,122,0.244682,1309,840,0.6417
122,963,0.305341,1379,991,0.7186
963,122,0.305341,1379,991,0.7186
122,964,0.268448,1308,897,0.6858
964,122,0.268448,1308,897,0.6858
122,965,0.212289,1384,910,0.6575
965,122,0.212289,1384,910,0.6575
122,966,0.229429,1297,821,0.633
966,122,0.229429,1297,821,0.633
122,967,0.300647,1372,982,0.7157
967,122,0.300647,1372,982,0.7157
122,969,0.28888,1462,1051,0.7189
969,122,0.28888,1462,1051,0.7189
122,970,0.268098,1353,977,0.7221
970,122,0.268098,1353,977,0.7221
122,971,0.313598,1313,942,0.7174
971,122,0.313598,1313,942,0.7174
122,972,0.303342,1350,959,0.7104
972,122,0.303342,1350,959,0.7104
122,973,0.184271,1016,625,0.6152
973,122,0.184271,1016,625,0.6152
122,974,0.285216,1324,931,0.7032
974,122,0.285216,1324,931,0.7032
122,976,0.251793,1369,918,0.6706
976,122,0.251793,1369,918,0.6706
122,977,0.297909,1426,1014,0.7111
977,122,0.297909,1426,1014,0.7111
122,978,0.265974,1304,909,0.6971
978,122,0.265974,1304,909,0.6971
126,127,0.150236,1619,1083,0.6689
127,126,0.150236,1619,1083,0.6689
126,128,0.239471,1382,1026,0.7424
128,126,0.239471,1382,1026,0.7424
126,130,0.204345,1422,968,0.6807
130,126,0.204345,1422,968,0.6807
126,135,0.292491,1582,1210,0.7649
135,126,0.292491,1582,1210,0.7649
126,154,0.188929,1558,1038,0.6662
154,126,0.188929,1558,1038,0.6662
126,155,0.263384,1738,1282,0.7376
155,126,0.263384,1738,1282,0.7376
126,160,0.175469,1596,1105,0.6924
160,126,0.175469,1596,1105,0.6924
126,179,0.136758,1103,622,0.5639
179,126,0.136758,1103,622,0.5639
126,247,0.18739,1596,1094,0.6855
247,126,0.18739,1596,1094,0.6855
126,770,0.123485,1636,894,0.5465
770,126,0.123485,1636,894,0.5465
126,772,0.201606,1512,1071,0.7083
772,126,0.201606,1512,1071,0.7083
126,774,0.115959,1321,853,0.6457
774,126,0.115959,1321,853,0.6457
126,776,0.106735,1513,878,0.5803
776,126,0.106735,1513,878,0.5803
126,777,0.178266,1715,1157,0.6746
777,126,0.178266,1715,1157,0.6746
126,780,0.223055,1597,1076,0.6738
780,126,0.223055,1597,1076,0.6738
126,781,0.208486,1287,885,0.6876
781,126,0.208486,1287,885,0.6876
126,782,0.092491,1697,1082,0.6376
782,126,0.092491,1697,1082,0.6376
126,785,0.183619,1120,750,0.6696
785,126,0.183619,1120,750,0.6696
126,787,0.283218,1858,1386,0.746
787,126,0.283218,1858,1386,0.746
126,788,0.281061,1647,1214,0.7371
788,126,0.281061,1647,1214,0.7371
126,789,0.143348,1415,930,0.6572
789,126,0.143348,1415,930,0.6572
126,790,0.246962,1536,1066,0.694
790,126,0.246962,1536,1066,0.694
126,791,0.249599,1706,1261,0.7392
791,126,0.249599,1706,1261,0.7392
126,793,0.258072,1603,1144,0.7137
793,126,0.258072,1603,1144,0.7137
126,796,0.222976,1753,1264,0.721
796,126,0.222976,1753,1264,0.721
126,801,0.235048,1636,1155,0.706
801,126,0.235048,1636,1155,0.706
126,802,0.299636,1739,1317,0.7573
802,126,0.299636,1739,1317,0.7573
126,806,0.25748,1733,1283,0.7403
806,126,0.25748,1733,1283,0.7403
126,809,0.202395,1104,780,0.7065
809,126,0.202395,1104,780,0.7065
126,811,0.478181,1588,1249,0.7865
811,126,0.478181,1588,1249,0.7865
126,818,0.231917,1708,1220,0.7143
818,126,0.231917,1708,1220,0.7143
126,819,0.25086,1349,952,0.7057
819,126,0.25086,1349,952,0.7057
